kind	address	name	ghidra_type	array_size	description
CHAR	0x001C333A	KeCASE_b_LearnCrankEnable	byte	1	KeCASE_b_LearnCrankEnable
CHAR	0x001C333C	KfCASE_n_EngFuelCutoffThrsh	word	1	KfCASE_n_EngFuelCutoffThrsh
CHAR	0x001C3340	KfCASE_FactorMax	word	1	KfCASE_FactorMax
CHAR	0x001C3342	KfCASE_FactorMin	word	1	KfCASE_FactorMin
CHAR	0x001C3344	KfCASE_OppCylDiffMax	dword	1	KfCASE_OppCylDiffMax
CHAR	0x001C3348	KfCASE_FactorSumMax	dword	1	KfCASE_FactorSumMax
CHAR	0x001C334C	KfCASE_FactorSumMin	dword	1	KfCASE_FactorSumMin
CHAR	0x001C3350	KcCASE_CollectCamData	word	1	KcCASE_CollectCamData
CHAR	0x001C3354	KyCASE_t_FailMax	byte	1	KyCASE_t_FailMax
CHAR	0x001C3356	KeCASE_b_ReqTorqEnbl	byte	1	KeCASE_b_ReqTorqEnbl
CHAR	0x001C3358	KeCASE_M_ReqTorqOffsetValue	sword	1	KeCASE_M_ReqTorqOffsetValue
CHAR	0x001C335A	KeMSFI_v_MaxCASE_VehSpd	word	1	KeMSFI_v_MaxCASE_VehSpd
CHAR	0x001C335C	KeCATD_Cnt_NumOfCatToDiag	word	1	KeCATD_Cnt_NumOfCatToDiag
CHAR	0x001C335E	KeCATD_LastCatToWarmUp	sword	1	KeCATD_LastCatToWarmUp
CHAR	0x001C3360	KfCATD_p_BaroMin	word	1	KfCATD_p_BaroMin
CHAR	0x001C3362	KfCATD_T_CoolTempMin	sword	1	KfCATD_T_CoolTempMin
CHAR	0x001C3364	KfCATD_T_CoolTempMax	sword	1	KfCATD_T_CoolTempMax
CHAR	0x001C3366	KfCATD_U_VoltageMin	sword	1	KfCATD_U_VoltageMin
CHAR	0x001C3368	KfCATD_Pct_IdleTPS_Max	word	1	KfCATD_Pct_IdleTPS_Max
CHAR	0x001C336A	KfCATD_T_IntakeAirMin	sword	1	KfCATD_T_IntakeAirMin
CHAR	0x001C336C	KfCATD_T_IntakeAirMax	sword	1	KfCATD_T_IntakeAirMax
CHAR	0x001C336E	KfCATD_n_RPM_ToWarmupCatalyst	word	1	KfCATD_n_RPM_ToWarmupCatalyst
CHAR	0x001C3370	KfCATD_T_ConverterTempMax	word	1	KfCATD_T_ConverterTempMax
CHAR	0x001C3372	KcCATD_AttemptsThisTripMax	byte	1	KcCATD_AttemptsThisTripMax
CHAR	0x001C3373	KcCATD_MinWarmedUpEvents	byte	1	KcCATD_MinWarmedUpEvents
CHAR	0x001C3374	KeCATD_t_MaxIdleTimeBeforeAFT1	word	1	KeCATD_t_MaxIdleTimeBeforeAFT1
CHAR	0x001C3376	KwCATD_t_StabExtendTime	word	1	KwCATD_t_StabExtendTime
CHAR	0x001C3378	KwCATD_t_StabTimeMin	word	1	KwCATD_t_StabTimeMin
CHAR	0x001C337A	KwCATD_t_MinTimeAboveMinRPM	word	1	KwCATD_t_MinTimeAboveMinRPM
CHAR	0x001C337C	KtCATD_t_EngRunTimeMin	word	1	KtCATD_t_EngRunTimeMin
CHAR	0x001C3388	KyCATD_t_ClsdThrotTimeMax	byte	1	KyCATD_t_ClsdThrotTimeMax
CHAR	0x001C3389	KbCATD_DiagnosticEnable	byte	1	KbCATD_DiagnosticEnable
CHAR	0x001C338A	KfCATD_dm_IdleAirflowMin	word	1	KfCATD_dm_IdleAirflowMin
CHAR	0x001C338C	KfCATD_dm_IdleAirflowMax	word	1	KfCATD_dm_IdleAirflowMax
CHAR	0x001C338E	KfCATD_CCP_DutyCycleMultMax	word	1	KfCATD_CCP_DutyCycleMultMax
CHAR	0x001C3390	KeCATD_t_NumIncrIdleTimeLim	word	1	KeCATD_t_NumIncrIdleTimeLim
CHAR	0x001C3394	KeCATD_t_MaterialBurnoffDelay	dword	1	KeCATD_t_MaterialBurnoffDelay
CHAR	0x001C3398	KeCATD_T_MatBurnoffTempThrsh	word	1	KeCATD_T_MatBurnoffTempThrsh
CHAR	0x001C339A	KeCATD_Pct_MaxEthanol	word	1	KeCATD_Pct_MaxEthanol
CHAR	0x001C339C	KtCATD_dm_MinAirFlowToWrmCat	word	1	KtCATD_dm_MinAirFlowToWrmCat
CHAR	0x001C33A4	KwCATD_t_High_OSC_Default	word	1	KwCATD_t_High_OSC_Default
CHAR	0x001C33A8	KwCATD_t_SumTimeMin	word	1	KwCATD_t_SumTimeMin
CHAR	0x001C33AA	KwCATD_t_SumTimeMax	word	1	KwCATD_t_SumTimeMax
CHAR	0x001C33AC	KaCATD_Cnt_PreCatO2SwMin	byte	1	KaCATD_Cnt_PreCatO2SwMin[CiFADR_FuelBank1]
CHAR	0x001C33B0	KaCATD_K_ExpectedAvgFuelTrimMin	dword	1	KaCATD_K_ExpectedAvgFuelTrimMin[CiFADR_FuelBank1]
CHAR	0x001C33B8	KaCATD_K_ExpectedAvgFuelTrimMax	dword	1	KaCATD_K_ExpectedAvgFuelTrimMax[CiFADR_FuelBank1]
CHAR	0x001C33C0	KaCATD_dm_IntgrChange	sword	1	KaCATD_dm_IntgrChange[CeCATD_IdleCondNotMet]
CHAR	0x001C33CE	KfCATD_DiagSprkRampInRate	word	1	KfCATD_DiagSprkRampInRate
CHAR	0x001C33D0	KfCATD_DiagSprkRampOutRate	word	1	KfCATD_DiagSprkRampOutRate
CHAR	0x001C33D2	KfCATD_DiagHC_TurnOffRamp	word	1	KfCATD_DiagHC_TurnOffRamp
CHAR	0x001C33D4	KeCATD_K_DiagHC_TurnOnRamp	word	1	KeCATD_K_DiagHC_TurnOnRamp
CHAR	0x001C33D6	KfCATD_K_ShortTermFuelTrimMin	word	1	KfCATD_K_ShortTermFuelTrimMin
CHAR	0x001C33D8	KfCATD_K_ShortTermFuelTrimMax	word	1	KfCATD_K_ShortTermFuelTrimMax
CHAR	0x001C33DA	KfCATD_K_MaxIncreaseInFuelTrim	word	1	KfCATD_K_MaxIncreaseInFuelTrim
CHAR	0x001C33DC	KeCATD_phi_BaseSparkOffset	sword	1	KeCATD_phi_BaseSparkOffset
CHAR	0x001C33DE	KeCATD_n_DsrdIdle_RPM_Max	word	1	KeCATD_n_DsrdIdle_RPM_Max
CHAR	0x001C33F4	KaCATD_Pct_AFT1FuelOffset[CiFADR_FuelBank1]	sword	1	KaCATD_Pct_AFT1FuelOffset[CiFADR_FuelBank1]
CHAR	0x001C3408	KaCATD_Pct_AFT1FuelOffset[CiFADR_FuelBank2]	sword	1	KaCATD_Pct_AFT1FuelOffset[CiFADR_FuelBank2]
CHAR	0x001C341C	KaCATD_Pct_AFT2FuelOffset[CiFADR_FuelBank1]	sword	1	KaCATD_Pct_AFT2FuelOffset[CiFADR_FuelBank1]
CHAR	0x001C3430	KaCATD_Pct_AFT2FuelOffset[CiFADR_FuelBank2]	sword	1	KaCATD_Pct_AFT2FuelOffset[CiFADR_FuelBank2]
CHAR	0x001C3444	KaCATD_UseRichToLean	byte	1	KaCATD_UseRichToLean[CiFADR_FuelBank1]
CHAR	0x001C3446	KaCATD_t_AFT1_PreRespMax	word	1	KaCATD_t_AFT1_PreRespMax[CiFADR_FuelBank1]
CHAR	0x001C344A	KaCATD_t_AFT2_PreRespMax	word	1	KaCATD_t_AFT2_PreRespMax[CiFADR_FuelBank1]
CHAR	0x001C344E	KaCATD_r_OSC_Stg1FailThrshRat	word	1	KaCATD_r_OSC_Stg1FailThrshRat[CiCATR_CatBank1]
CHAR	0x001C3452	KaCATD_r_Min_OSC_StpRatFor_RSR	word	1	KaCATD_r_Min_OSC_StpRatFor_RSR[CiCATR_CatBank1]
CHAR	0x001C3456	KaCATD_r_Min_RSR_EWMA	word	1	KaCATD_r_Min_RSR_EWMA[CiCATR_CatBank1]
CHAR	0x001C345A	KaCATD_r_MinNormRatToEnbl_RSR	word	1	KaCATD_r_MinNormRatToEnbl_RSR[CiCATR_CatBank1]
CHAR	0x001C345E	KaCATD_r_EWMA_ThreshMax	word	1	KaCATD_r_EWMA_ThreshMax[CiCATR_CatBank1]
CHAR	0x001C3462	KaCATD_r_EWMA_ThreshMin	word	1	KaCATD_r_EWMA_ThreshMin[CiCATR_CatBank1]
CHAR	0x001C3466	KaCATD_Pct_AFT2FuelStpOffset[CiFADR_FuelBank1]	sword	1	KaCATD_Pct_AFT2FuelStpOffset[CiFADR_FuelBank1]
CHAR	0x001C347A	KaCATD_Pct_AFT2FuelStpOffset[CiFADR_FuelBank2]	sword	1	KaCATD_Pct_AFT2FuelStpOffset[CiFADR_FuelBank2]
CHAR	0x001C348E	KcCATD_MinSamplesToRptPass	byte	1	KcCATD_MinSamplesToRptPass
CHAR	0x001C3490	KaCATD_r_OSC_NormRatioMax	sword	1	KaCATD_r_OSC_NormRatioMax[CiCATR_CatBank1]
CHAR	0x001C3494	KaCATD_r_OSC_NormRatioMin	sword	1	KaCATD_r_OSC_NormRatioMin[CiCATR_CatBank1]
CHAR	0x001C3498	KcCATD_Max_RSR_Tests	byte	1	KcCATD_Max_RSR_Tests
CHAR	0x001C3499	KcCATD_MaxTestsPerTrip	byte	1	KcCATD_MaxTestsPerTrip
CHAR	0x001C349A	KfCATD_k_EWMA	word	1	KfCATD_k_EWMA
CHAR	0x001C349C	KtCATD_t_1_OSC_BestFailing	word	1	KtCATD_t_1_OSC_BestFailing
CHAR	0x001C35D2	KtCATD_t_1_OSC_WorstPassing	word	1	KtCATD_t_1_OSC_WorstPassing
CHAR	0x001C3708	KtCATD_t_2_OSC_BestFailing	word	1	KtCATD_t_2_OSC_BestFailing
CHAR	0x001C383E	KtCATD_t_2_OSC_WorstPassing	word	1	KtCATD_t_2_OSC_WorstPassing
CHAR	0x001C39AC	KwCATD_t_AFT3_TransitionMax	word	1	KwCATD_t_AFT3_TransitionMax
CHAR	0x001C39AE	KeCATD_t_POSD_ExtendedTimeMax	word	1	KeCATD_t_POSD_ExtendedTimeMax
CHAR	0x001C39B0	KeCATD_U_AFT0_PostO2_LeanMax	sword	1	KeCATD_U_AFT0_PostO2_LeanMax
CHAR	0x001C39B2	KeCATD_U_AFT0_PostO2_RichMin	sword	1	KeCATD_U_AFT0_PostO2_RichMin
CHAR	0x001C39B4	KfCATD_U_PreO2RichMin	sword	1	KfCATD_U_PreO2RichMin
CHAR	0x001C39B6	KfCATD_U_PostO2RichMin	sword	1	KfCATD_U_PostO2RichMin
CHAR	0x001C39B8	KfCATD_U_PreO2LeanMax	sword	1	KfCATD_U_PreO2LeanMax
CHAR	0x001C39BA	KfCATD_U_PostO2LeanMax	sword	1	KfCATD_U_PostO2LeanMax
CHAR	0x001C39BC	KfCATD_U_StoichReference	sword	1	KfCATD_U_StoichReference
CHAR	0x001C39BE	KeCATD_t_AFT1_SatTime	word	1	KeCATD_t_AFT1_SatTime
CHAR	0x001C39C0	KeCATD_Pct_AFT3_RampOutRate	word	1	KeCATD_Pct_AFT3_RampOutRate
CHAR	0x001C39C2	KeCATD_U_PostO2RichSat	sword	1	KeCATD_U_PostO2RichSat
CHAR	0x001C39C4	KeCATD_U_PostO2LeanSat	sword	1	KeCATD_U_PostO2LeanSat
CHAR	0x001C39C6	KaCATD_Pct_AFT0_FuelOffset[CiFADR_FuelBank1]	sword	1	KaCATD_Pct_AFT0_FuelOffset[CiFADR_FuelBank1]
CHAR	0x001C39DA	KaCATD_Pct_AFT0_FuelOffset[CiFADR_FuelBank2]	sword	1	KaCATD_Pct_AFT0_FuelOffset[CiFADR_FuelBank2]
CHAR	0x001C39EE	KeCATD_Pct_AFT0_RampInRate	word	1	KeCATD_Pct_AFT0_RampInRate
CHAR	0x001C39F0	KeCATD_Pct_AFT1_RampInRate	word	1	KeCATD_Pct_AFT1_RampInRate
CHAR	0x001C39F2	KeCATD_Pct_AFT2_RampRate	word	1	KeCATD_Pct_AFT2_RampRate
CHAR	0x001C39F4	KaCATD_t_AFT1_FastPassTime[CiFADR_FuelBank1]	word	1	KaCATD_t_AFT1_FastPassTime[CiFADR_FuelBank1]
CHAR	0x001C3A08	KaCATD_t_AFT1_FastPassTime[CiFADR_FuelBank2]	word	1	KaCATD_t_AFT1_FastPassTime[CiFADR_FuelBank2]
CHAR	0x001C3A1C	KtCATD_t_AFT3_FastPassExtended	word	1	KtCATD_t_AFT3_FastPassExtended
CHAR	0x001C3A30	KtCATD_t_AFT2_TransitionMax	word	1	KtCATD_t_AFT2_TransitionMax
CHAR	0x001C3A44	KtCATD_t_AFT1_TransitionMax	word	1	KtCATD_t_AFT1_TransitionMax
CHAR	0x001C3A58	KtCATD_1_ETH_ComFact	word	1	KtCATD_1_ETH_ComFact
CHAR	0x001C3A64	KtCATD_2_ETH_ComFact	word	1	KtCATD_2_ETH_ComFact
CHAR	0x001C3A70	KeCATD_t_FuelPriorityDelayTime	word	1	KeCATD_t_FuelPriorityDelayTime
CHAR	0x001C3A72	KaCATD_e_CatalyticConverters	sword	1	KaCATD_e_CatalyticConverters[CiCATR_CatBank1]
CHAR	0x001C3A76	KsCDAO_h_CylinderDeacDiagCal.e_Cnt_Fail	word	1	KsCDAO_h_CylinderDeacDiagCal.e_Cnt_Fail
CHAR	0x001C3A78	KsCDAO_h_CylinderDeacDiagCal.e_Cnt_Sample	word	1	KsCDAO_h_CylinderDeacDiagCal.e_Cnt_Sample
CHAR	0x001C3A7A	KeCDAO_b_CylinderDeacDiagEnbl	byte	1	KeCDAO_b_CylinderDeacDiagEnbl
CHAR	0x001C3A7C	KeCDAO_n_CylinderDeacEngLimit	word	1	KeCDAO_n_CylinderDeacEngLimit
CHAR	0x001C3A7E	KaCDAO_e_DeacDriverToPcode	sword	1	KaCDAO_e_DeacDriverToPcode[CeCDAR_e_CylDeacSignal1]
CHAR	0x001C3A88	KbCRZD_SwitchDiagEnbl	byte	1	KbCRZD_SwitchDiagEnbl
CHAR	0x001C3A89	KeCRZD_b_ECM_CruzSwDiagEnbl	byte	1	KeCRZD_b_ECM_CruzSwDiagEnbl
CHAR	0x001C3A8A	KeCSED_b_Enbld	byte	1	KeCSED_b_Enbld
CHAR	0x001C3A8C	KtCSED_n_LLSU_Eng_DR	word	1	KtCSED_n_LLSU_Eng_DR
CHAR	0x001C3CD2	KtCSED_n_LLSU_Eng_PN	word	1	KtCSED_n_LLSU_Eng_PN
CHAR	0x001C3F18	KtCSED_Scl_CatLightEngRunning	word	1	KtCSED_Scl_CatLightEngRunning
CHAR	0x001C3F2C	KtCSED_Scl_CatLightCool	word	1	KtCSED_Scl_CatLightCool
CHAR	0x001C3F40	KtCSED_phi_IdlePN_CatLightBase	sword	1	KtCSED_phi_IdlePN_CatLightBase
CHAR	0x001C43A6	KtCSED_phi_IdleDR_CatLightBase	sword	1	KtCSED_phi_IdleDR_CatLightBase
CHAR	0x001C480C	KeCSED_phi_CatLightBase	sword	1	KeCSED_phi_CatLightBase
CHAR	0x001C480E	KeCSED_T_EngCoolLatchedMax	sword	1	KeCSED_T_EngCoolLatchedMax
CHAR	0x001C4810	KtCSED_dm_Exh	word	1	KtCSED_dm_Exh
CHAR	0x001C4834	KtCSED_E_ExhEngyPerUnitMass	word	1	KtCSED_E_ExhEngyPerUnitMass
CHAR	0x001C4848	KtCSED_K_TimeWght	word	1	KtCSED_K_TimeWght
CHAR	0x001C485C	KeCSED_t_CumulMdlQltyMin	word	1	KeCSED_t_CumulMdlQltyMin
CHAR	0x001C485E	KeCSED_P_EWMA_Gain	word	1	KeCSED_P_EWMA_Gain
CHAR	0x001C4860	KeCSED_P_AvgQlfdRsdlMin	sword	1	KeCSED_P_AvgQlfdRsdlMin
CHAR	0x001C4862	KeCSED_P_AvgQlfdRsdlMax	sword	1	KeCSED_P_AvgQlfdRsdlMax
CHAR	0x001C4864	KeCSED_P_Stg1AvgQlfdRsdlMin	sword	1	KeCSED_P_Stg1AvgQlfdRsdlMin
CHAR	0x001C4866	KeCSED_P_Stg1AvgQlfdRsdlMax	sword	1	KeCSED_P_Stg1AvgQlfdRsdlMax
CHAR	0x001C4868	KeCSED_Cnt_MinSamplesToRptPass	byte	1	KeCSED_Cnt_MinSamplesToRptPass
CHAR	0x001C486A	KeCSED_t_TPS_CloseDelay	word	1	KeCSED_t_TPS_CloseDelay
CHAR	0x001C486C	KeCSED_v_LLSU_Veh	word	1	KeCSED_v_LLSU_Veh
CHAR	0x001C486E	KeCSED_Pct_LLSU_ThrotPstn_woIdl	word	1	KeCSED_Pct_LLSU_ThrotPstn_woIdl
CHAR	0x001C48A8	KeCSED_P_AQREWMA_Init	sword	1	KeCSED_P_AQREWMA_Init
CHAR	0x001C48AA	KeCSED_n_SpeedDiff	word	1	KeCSED_n_SpeedDiff
CHAR	0x001C48AC	KeCSED_Cnt_RPM_Min	word	1	KeCSED_Cnt_RPM_Min
CHAR	0x001C48AE	KaCSED_phi_SparkDiff	sword	1	KaCSED_phi_SparkDiff[CiIDLR_DR]
CHAR	0x001C48B2	KeCSED_Cnt_Spark_Min	word	1	KeCSED_Cnt_Spark_Min
CHAR	0x001C48B4	KtCSED_n_HotStartRPM	word	1	KtCSED_n_HotStartRPM
CHAR	0x001C48C0	KfDFIC_T_MaxLoCoolant	sword	1	KfDFIC_T_MaxLoCoolant
CHAR	0x001C48C2	KfDFIC_T_MinHighCoolant	sword	1	KfDFIC_T_MinHighCoolant
CHAR	0x001C48C4	KaDFIC_IM_ReadySupportedMonitor[CiDFIR_MisfireMonitor]	byte	1	KaDFIC_IM_ReadySupportedMonitor[CiDFIR_MisfireMonitor]
CHAR	0x001C48C5	KaDFIC_IM_ReadySupportedMonitor[CiDFIR_FuelSysMonitor]	byte	1	KaDFIC_IM_ReadySupportedMonitor[CiDFIR_FuelSysMonitor]
CHAR	0x001C48C6	KaDFIC_IM_ReadySupportedMonitor[CiDFIR_CompCompMonitor]	byte	1	KaDFIC_IM_ReadySupportedMonitor[CiDFIR_CompCompMonitor]
CHAR	0x001C48C7	KaDFIC_IM_ReadySupportedMonitor[CiDFIR_CatalystMonitor]	byte	1	KaDFIC_IM_ReadySupportedMonitor[CiDFIR_CatalystMonitor]
CHAR	0x001C48C8	KaDFIC_IM_ReadySupportedMonitor[CiDFIR_HeatedCatalystMonitor]	byte	1	KaDFIC_IM_ReadySupportedMonitor[CiDFIR_HeatedCatalystMonitor]
CHAR	0x001C48C9	KaDFIC_IM_ReadySupportedMonitor[CiDFIR_EvapSysMonitor]	byte	1	KaDFIC_IM_ReadySupportedMonitor[CiDFIR_EvapSysMonitor]
CHAR	0x001C48CA	KaDFIC_IM_ReadySupportedMonitor[CiDFIR_SecondAirSysMonitor]	byte	1	KaDFIC_IM_ReadySupportedMonitor[CiDFIR_SecondAirSysMonitor]
CHAR	0x001C48CB	KaDFIC_IM_ReadySupportedMonitor[CiDFIR_AC_SysRefrigMonitor]	byte	1	KaDFIC_IM_ReadySupportedMonitor[CiDFIR_AC_SysRefrigMonitor]
CHAR	0x001C48CC	KaDFIC_IM_ReadySupportedMonitor[CiDFIR_O2_SensMonitor]	byte	1	KaDFIC_IM_ReadySupportedMonitor[CiDFIR_O2_SensMonitor]
CHAR	0x001C48CD	KaDFIC_IM_ReadySupportedMonitor[CiDFIR_O2_SensHeaterMonitor]	byte	1	KaDFIC_IM_ReadySupportedMonitor[CiDFIR_O2_SensHeaterMonitor]
CHAR	0x001C48CE	KaDFIC_IM_ReadySupportedMonitor[CiDFIR_EGR_SysMonitor]	byte	1	KaDFIC_IM_ReadySupportedMonitor[CiDFIR_EGR_SysMonitor]
CHAR	0x001C48D0	KaDFIC_FaultInfo[CiDFIR_DTC_NotSupported]	byte	1	KaDFIC_FaultInfo[CiDFIR_DTC_NotSupported]
CHAR	0x001C48D1	KaDFIC_FaultInfo[CeDFIR_e_IntkCMP_ActSlndCktB1]	byte	1	KaDFIC_FaultInfo[CeDFIR_e_IntkCMP_ActSlndCktB1]
CHAR	0x001C48D2	KaDFIC_FaultInfo[CeDFIR_e_IntkCMP_PerfB1]	byte	1	KaDFIC_FaultInfo[CeDFIR_e_IntkCMP_PerfB1]
CHAR	0x001C48D3	KaDFIC_FaultInfo[CeDFIR_e_ExhCMP_ActSlndCktB1]	byte	1	KaDFIC_FaultInfo[CeDFIR_e_ExhCMP_ActSlndCktB1]
CHAR	0x001C48D4	KaDFIC_FaultInfo[CeDFIR_e_ExhCMP_PerfB1]	byte	1	KaDFIC_FaultInfo[CeDFIR_e_ExhCMP_PerfB1]
CHAR	0x001C48D5	KaDFIC_FaultInfo[CeDFIR_e_CKP_ToCMP_A_CorrB1]	byte	1	KaDFIC_FaultInfo[CeDFIR_e_CKP_ToCMP_A_CorrB1]
CHAR	0x001C48D6	KaDFIC_FaultInfo[CeDFIR_e_CKP_ToCMP_B_CorrB1]	byte	1	KaDFIC_FaultInfo[CeDFIR_e_CKP_ToCMP_B_CorrB1]
CHAR	0x001C48D7	KaDFIC_FaultInfo[CeDFIR_e_CKP_ToCMP_A_CorrB2]	byte	1	KaDFIC_FaultInfo[CeDFIR_e_CKP_ToCMP_A_CorrB2]
CHAR	0x001C48D8	KaDFIC_FaultInfo[CeDFIR_e_CKP_ToCMP_B_CorrB2]	byte	1	KaDFIC_FaultInfo[CeDFIR_e_CKP_ToCMP_B_CorrB2]
CHAR	0x001C48D9	KaDFIC_FaultInfo[CeDFIR_e_IntkCMP_ActSlndCktB2]	byte	1	KaDFIC_FaultInfo[CeDFIR_e_IntkCMP_ActSlndCktB2]
CHAR	0x001C48DA	KaDFIC_FaultInfo[CeDFIR_e_IntkCMP_PerfB2]	byte	1	KaDFIC_FaultInfo[CeDFIR_e_IntkCMP_PerfB2]
CHAR	0x001C48DB	KaDFIC_FaultInfo[CeDFIR_e_ExhCMP_ActSlndCktB2]	byte	1	KaDFIC_FaultInfo[CeDFIR_e_ExhCMP_ActSlndCktB2]
CHAR	0x001C48DC	KaDFIC_FaultInfo[CeDFIR_e_ExhCMP_PerfB2]	byte	1	KaDFIC_FaultInfo[CeDFIR_e_ExhCMP_PerfB2]
CHAR	0x001C48DD	KaDFIC_FaultInfo[CeDFIR_e_O2S_HtrCktB1S1]	byte	1	KaDFIC_FaultInfo[CeDFIR_e_O2S_HtrCktB1S1]
CHAR	0x001C48DE	KaDFIC_FaultInfo[CeDFIR_e_TS_ChrgrBypVlvCkt]	byte	1	KaDFIC_FaultInfo[CeDFIR_e_TS_ChrgrBypVlvCkt]
CHAR	0x001C48DF	KaDFIC_FaultInfo[CeDFIR_e_O2S_HtrCktB1S2]	byte	1	KaDFIC_FaultInfo[CeDFIR_e_O2S_HtrCktB1S2]
CHAR	0x001C48E0	KaDFIC_FaultInfo[CeDFIR_e_O2S_HtrCktB2S1]	byte	1	KaDFIC_FaultInfo[CeDFIR_e_O2S_HtrCktB2S1]
CHAR	0x001C48E1	KaDFIC_FaultInfo[CeDFIR_e_O2S_HtrResistB1S1]	byte	1	KaDFIC_FaultInfo[CeDFIR_e_O2S_HtrResistB1S1]
CHAR	0x001C48E2	KaDFIC_FaultInfo[CeDFIR_e_O2S_HtrResistB1S2]	byte	1	KaDFIC_FaultInfo[CeDFIR_e_O2S_HtrResistB1S2]
CHAR	0x001C48E3	KaDFIC_FaultInfo[CeDFIR_e_O2S_HtrCktB2S2]	byte	1	KaDFIC_FaultInfo[CeDFIR_e_O2S_HtrCktB2S2]
CHAR	0x001C48E4	KaDFIC_FaultInfo[CeDFIR_e_O2S_HtrResistB2S1]	byte	1	KaDFIC_FaultInfo[CeDFIR_e_O2S_HtrResistB2S1]
CHAR	0x001C48E5	KaDFIC_FaultInfo[CeDFIR_e_O2S_HtrResistB2S2]	byte	1	KaDFIC_FaultInfo[CeDFIR_e_O2S_HtrResistB2S2]
CHAR	0x001C48E6	KaDFIC_FaultInfo[CeDFIR_e_MAP_MAF_TP_Corr]	byte	1	KaDFIC_FaultInfo[CeDFIR_e_MAP_MAF_TP_Corr]
CHAR	0x001C48E7	KaDFIC_FaultInfo[CeDFIR_e_MAP_BaroCorr]	byte	1	KaDFIC_FaultInfo[CeDFIR_e_MAP_BaroCorr]
CHAR	0x001C48E8	KaDFIC_FaultInfo[CeDFIR_e_Baro_SC_InPresCorr]	byte	1	KaDFIC_FaultInfo[CeDFIR_e_Baro_SC_InPresCorr]
CHAR	0x001C48E9	KaDFIC_FaultInfo[CeDFIR_e_IAT_Snsr2Perf]	byte	1	KaDFIC_FaultInfo[CeDFIR_e_IAT_Snsr2Perf]
CHAR	0x001C48EA	KaDFIC_FaultInfo[CeDFIR_e_IAT_Snsr2CktLo]	byte	1	KaDFIC_FaultInfo[CeDFIR_e_IAT_Snsr2CktLo]
CHAR	0x001C48EB	KaDFIC_FaultInfo[CeDFIR_e_IAT_Snsr2CktHi]	byte	1	KaDFIC_FaultInfo[CeDFIR_e_IAT_Snsr2CktHi]
CHAR	0x001C48EC	KaDFIC_FaultInfo[CeDFIR_e_RCT_SnsrCktLo]	byte	1	KaDFIC_FaultInfo[CeDFIR_e_RCT_SnsrCktLo]
CHAR	0x001C48ED	KaDFIC_FaultInfo[CeDFIR_e_RCT_SnsrCktHi]	byte	1	KaDFIC_FaultInfo[CeDFIR_e_RCT_SnsrCktHi]
CHAR	0x001C48EE	KaDFIC_FaultInfo[CeDFIR_e_RCT_ECT_Corr]	byte	1	KaDFIC_FaultInfo[CeDFIR_e_RCT_ECT_Corr]
CHAR	0x001C48EF	KaDFIC_FaultInfo[CeDFIR_e_MAF_SnsrPerf]	byte	1	KaDFIC_FaultInfo[CeDFIR_e_MAF_SnsrPerf]
CHAR	0x001C48F0	KaDFIC_FaultInfo[CeDFIR_e_MAF_SnsrCktLo]	byte	1	KaDFIC_FaultInfo[CeDFIR_e_MAF_SnsrCktLo]
CHAR	0x001C48F1	KaDFIC_FaultInfo[CeDFIR_e_MAF_SnsrCktHi]	byte	1	KaDFIC_FaultInfo[CeDFIR_e_MAF_SnsrCktHi]
CHAR	0x001C48F2	KaDFIC_FaultInfo[CeDFIR_e_MAP_SnsrPerf]	byte	1	KaDFIC_FaultInfo[CeDFIR_e_MAP_SnsrPerf]
CHAR	0x001C48F3	KaDFIC_FaultInfo[CeDFIR_e_MAP_SnsrCktLo]	byte	1	KaDFIC_FaultInfo[CeDFIR_e_MAP_SnsrCktLo]
CHAR	0x001C48F4	KaDFIC_FaultInfo[CeDFIR_e_MAP_SnsrCktHi]	byte	1	KaDFIC_FaultInfo[CeDFIR_e_MAP_SnsrCktHi]
CHAR	0x001C48F5	KaDFIC_FaultInfo[CeDFIR_e_IAT_SnsrPerf]	byte	1	KaDFIC_FaultInfo[CeDFIR_e_IAT_SnsrPerf]
CHAR	0x001C48F6	KaDFIC_FaultInfo[CeDFIR_e_IAT_SnsrCktLo]	byte	1	KaDFIC_FaultInfo[CeDFIR_e_IAT_SnsrCktLo]
CHAR	0x001C48F7	KaDFIC_FaultInfo[CeDFIR_e_IAT_SnsrCktHi]	byte	1	KaDFIC_FaultInfo[CeDFIR_e_IAT_SnsrCktHi]
CHAR	0x001C48F8	KaDFIC_FaultInfo[CeDFIR_e_ECT_SnsrPerf]	byte	1	KaDFIC_FaultInfo[CeDFIR_e_ECT_SnsrPerf]
CHAR	0x001C48F9	KaDFIC_FaultInfo[CeDFIR_e_ECT_SnsrCktLo]	byte	1	KaDFIC_FaultInfo[CeDFIR_e_ECT_SnsrCktLo]
CHAR	0x001C48FA	KaDFIC_FaultInfo[CeDFIR_e_ECT_SnsrCktHi]	byte	1	KaDFIC_FaultInfo[CeDFIR_e_ECT_SnsrCktHi]
CHAR	0x001C48FB	KaDFIC_FaultInfo[CeDFIR_e_TP_Snsr1Ckt]	byte	1	KaDFIC_FaultInfo[CeDFIR_e_TP_Snsr1Ckt]
